district,party,base_vote_pct
Merkez,AKP,26.10
Merkez,CHP,6.44
Merkez,IYI,0
Merkez,DEM,63.82
Merkez,MHP,0.67
Merkez,YRP,1.00
Merkez,TIP,0
Merkez,ZAFER,0
Merkez,BBP,0.28
Besiri,AKP,32.40
Besiri,CHP,12.84
Besiri,IYI,0
Besiri,DEM,50.60
Besiri,MHP,1.48
Besiri,YRP,0.82
Besiri,TIP,0
Besiri,ZAFER,0
Besiri,BBP,0.21
Gercus,AKP,42.75
Gercus,CHP,5.70
Gercus,IYI,0
Gercus,DEM,40.58
Gercus,MHP,7.08
Gercus,YRP,1.87
Gercus,TIP,0
Gercus,ZAFER,0
Gercus,BBP,0.65
Kozluk,AKP,31.07
Kozluk,CHP,11.72
Kozluk,IYI,0
Kozluk,DEM,52.41
Kozluk,MHP,1.99
Kozluk,YRP,0.98
Kozluk,TIP,0
Kozluk,ZAFER,0
Kozluk,BBP,0.31
Sason,AKP,49.26
Sason,CHP,21.36
Sason,IYI,0
Sason,DEM,22.53
Sason,MHP,2.57
Sason,YRP,1.96
Sason,TIP,0
Sason,ZAFER,0
Sason,BBP,0.67
Hasankeyf,AKP,43.45
Hasankeyf,CHP,10.02
Hasankeyf,IYI,0
Hasankeyf,DEM,39.92
Hasankeyf,MHP,2.46
Hasankeyf,YRP,1.57
Hasankeyf,TIP,0
Hasankeyf,ZAFER,0
Hasankeyf,BBP,0.32
